order_product_id,feature_id,featureName,additionalPrice
966987842,602098,Cajun Baharatı İstiyorum,0.0
966987842,602102,Normal Pişim,0.0
967055151,602102,Normal Pişim,0.0
967055151,602099,CAJUN BAHARATI İSTEMİYORUM,0.0
967071985,602098,Cajun Baharatı İstiyorum,0.0
967071985,602102,Normal Pişim,0.0
967071976,602098,Cajun Baharatı İstiyorum,0.0
967071976,602102,Normal Pişim,0.0
967071976,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
967086445,602098,Cajun Baharatı İstiyorum,0.0
967086445,602102,Normal Pişim,0.0
967086443,602098,Cajun Baharatı İstiyorum,0.0
967086443,602102,Normal Pişim,0.0
967086443,602096,Eldiven İstiyorum,0.0
967134125,602098,Cajun Baharatı İstiyorum,0.0
967134125,602102,Normal Pişim,0.0
967134125,911609,ET EKMEK ÇOCUK MENÜ,-15.0
967166430,602098,Cajun Baharatı İstiyorum,0.0
967166430,602102,Normal Pişim,0.0
967189243,602098,Cajun Baharatı İstiyorum,0.0
967189243,602102,Normal Pişim,0.0
967189243,911609,ET EKMEK ÇOCUK MENÜ,-15.0
967216872,602098,Cajun Baharatı İstiyorum,0.0
967216872,602102,Normal Pişim,0.0
967220414,602098,Cajun Baharatı İstiyorum,0.0
967220414,602102,Normal Pişim,0.0
967220414,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
967220418,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
967220418,911612,FÜME ET İSTEMİYORUM,-5.0
967220418,911613,B ÖZEL SOS İSTEMİYORUM,-1.0
967223252,602098,Cajun Baharatı İstiyorum,0.0
967223252,602102,Normal Pişim,0.0
967223254,602098,Cajun Baharatı İstiyorum,0.0
967223254,602102,Normal Pişim,0.0
967228803,602098,Cajun Baharatı İstiyorum,0.0
967228803,602096,Eldiven İstiyorum,0.0
967228803,602102,Normal Pişim,0.0
967228803,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
967228798,602098,Cajun Baharatı İstiyorum,0.0
967228798,602102,Normal Pişim,0.0
967228798,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
967228806,602098,Cajun Baharatı İstiyorum,0.0
967228806,602096,Eldiven İstiyorum,0.0
967228806,602102,Normal Pişim,0.0
967231127,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
967231127,911612,FÜME ET İSTEMİYORUM,-5.0
967231127,911613,B ÖZEL SOS İSTEMİYORUM,-1.0
967238088,602098,Cajun Baharatı İstiyorum,0.0
967238088,602102,Normal Pişim,0.0
967238092,602096,Eldiven İstiyorum,0.0
967238092,602098,Cajun Baharatı İstiyorum,0.0
967238092,602102,Normal Pişim,0.0
967253197,602098,Cajun Baharatı İstiyorum,0.0
967253197,602102,Normal Pişim,0.0
967253197,911609,ET EKMEK ÇOCUK MENÜ,-15.0
967259590,602098,Cajun Baharatı İstiyorum,0.0
967259590,602102,Normal Pişim,0.0
967287289,602096,Eldiven İstiyorum,0.0
967287289,602098,Cajun Baharatı İstiyorum,0.0
967287289,602102,Normal Pişim,0.0
967295329,602098,Cajun Baharatı İstiyorum,0.0
967295329,602102,Normal Pişim,0.0
967295336,602098,Cajun Baharatı İstiyorum,0.0
967295336,602102,Normal Pişim,0.0
967336065,602098,Cajun Baharatı İstiyorum,0.0
967336065,602096,Eldiven İstiyorum,0.0
967363140,602098,Cajun Baharatı İstiyorum,0.0
967363140,602102,Normal Pişim,0.0
967377645,602098,Cajun Baharatı İstiyorum,0.0
967377645,602096,Eldiven İstiyorum,0.0
967377645,602102,Normal Pişim,0.0
967386910,911609,ET EKMEK ÇOCUK MENÜ,-15.0
967386912,602096,Eldiven İstiyorum,0.0
967386912,602098,Cajun Baharatı İstiyorum,0.0
967386912,602102,Normal Pişim,0.0
967401022,602102,Normal Pişim,0.0
967401022,602096,Eldiven İstiyorum,0.0
967423547,602102,Normal Pişim,0.0
967423547,602096,Eldiven İstiyorum,0.0
967423547,602099,CAJUN BAHARATI İSTEMİYORUM,0.0
967423547,415824,Extra Cheddar,15.0
967423555,602098,Cajun Baharatı İstiyorum,0.0
967423555,602096,Eldiven İstiyorum,0.0
967423555,602102,Normal Pişim,0.0
967450615,602098,Cajun Baharatı İstiyorum,0.0
967450615,602096,Eldiven İstiyorum,0.0
967450615,602102,Normal Pişim,0.0
967471690,602102,Normal Pişim,0.0
967471690,602096,Eldiven İstiyorum,0.0
967471690,602098,Cajun Baharatı İstiyorum,0.0
967478485,602098,Cajun Baharatı İstiyorum,0.0
967478485,602096,Eldiven İstiyorum,0.0
967478485,602102,Normal Pişim,0.0
967485020,602102,Normal Pişim,0.0
967485020,602096,Eldiven İstiyorum,0.0
967485020,602098,Cajun Baharatı İstiyorum,0.0
967487870,602102,Normal Pişim,0.0
967487870,602096,Eldiven İstiyorum,0.0
967535836,602096,Eldiven İstiyorum,0.0
967535836,602102,Normal Pişim,0.0
967546468,602102,Normal Pişim,0.0
967546468,602096,Eldiven İstiyorum,0.0
967546468,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
967546468,602098,Cajun Baharatı İstiyorum,0.0
967546468,911612,FÜME ET İSTEMİYORUM,-5.0
967546468,911613,B ÖZEL SOS İSTEMİYORUM,-1.0
967546465,602098,Cajun Baharatı İstiyorum,0.0
967546465,602102,Normal Pişim,0.0
967546465,602096,Eldiven İstiyorum,0.0
967547790,602096,Eldiven İstiyorum,0.0
967547790,602102,Normal Pişim,0.0
967658229,602096,Eldiven İstiyorum,0.0
967658229,602098,Cajun Baharatı İstiyorum,0.0
967658229,602102,Normal Pişim,0.0
967658226,602096,Eldiven İstiyorum,0.0
967658226,602098,Cajun Baharatı İstiyorum,0.0
967658226,602102,Normal Pişim,0.0
967658220,602098,Cajun Baharatı İstiyorum,0.0
967658220,602102,Normal Pişim,0.0
967676031,602096,Eldiven İstiyorum,0.0
967676031,602098,Cajun Baharatı İstiyorum,0.0
967705652,602098,Cajun Baharatı İstiyorum,0.0
967705652,602102,Normal Pişim,0.0
967916979,602096,Eldiven İstiyorum,0.0
967916979,602098,Cajun Baharatı İstiyorum,0.0
967920738,602096,Eldiven İstiyorum,0.0
967920738,602098,Cajun Baharatı İstiyorum,0.0
967920738,602102,Normal Pişim,0.0
967936484,602098,Cajun Baharatı İstiyorum,0.0
967946656,602098,Cajun Baharatı İstiyorum,0.0
967946653,602096,Eldiven İstiyorum,0.0
967953093,602096,Eldiven İstiyorum,0.0
967953093,602098,Cajun Baharatı İstiyorum,0.0
967953093,602102,Normal Pişim,0.0
967994913,602098,Cajun Baharatı İstiyorum,0.0
967994913,602102,Normal Pişim,0.0
967994913,602096,Eldiven İstiyorum,0.0
968075939,602098,Cajun Baharatı İstiyorum,0.0
968075939,602102,Normal Pişim,0.0
968075939,602096,Eldiven İstiyorum,0.0
968086633,602098,Cajun Baharatı İstiyorum,0.0
968086633,602102,Normal Pişim,0.0
968087664,602102,Normal Pişim,0.0
968087664,602096,Eldiven İstiyorum,0.0
968131939,602102,Normal Pişim,0.0
968131939,602096,Eldiven İstiyorum,0.0
968131939,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
968131939,602098,Cajun Baharatı İstiyorum,0.0
968131937,602102,Normal Pişim,0.0
968131937,602096,Eldiven İstiyorum,0.0
968131937,602098,Cajun Baharatı İstiyorum,0.0
968194837,602102,Normal Pişim,0.0
968194837,602096,Eldiven İstiyorum,0.0
968194837,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
968194837,911612,FÜME ET İSTEMİYORUM,-5.0
968194837,911613,B ÖZEL SOS İSTEMİYORUM,-1.0
968228617,602102,Normal Pişim,0.0
968228617,602096,Eldiven İstiyorum,0.0
968228617,602098,Cajun Baharatı İstiyorum,0.0
968228630,602102,Normal Pişim,0.0
968228630,602096,Eldiven İstiyorum,0.0
968228630,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
968235767,602096,Eldiven İstiyorum,0.0
968235767,602102,Normal Pişim,0.0
968235767,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
968235767,911612,FÜME ET İSTEMİYORUM,-5.0
968235767,911613,B ÖZEL SOS İSTEMİYORUM,-1.0
968235772,602096,Eldiven İstiyorum,0.0
968235772,602098,Cajun Baharatı İstiyorum,0.0
968235772,602102,Normal Pişim,0.0
968248900,602102,Normal Pişim,0.0
968248900,602098,Cajun Baharatı İstiyorum,0.0
968248900,602096,Eldiven İstiyorum,0.0
968247652,602102,Normal Pişim,0.0
968247652,602098,Cajun Baharatı İstiyorum,0.0
968247652,602096,Eldiven İstiyorum,0.0
968270660,602102,Normal Pişim,0.0
968270660,602096,Eldiven İstiyorum,0.0
968270660,602098,Cajun Baharatı İstiyorum,0.0
968270660,911609,ET EKMEK ÇOCUK MENÜ,-15.0
968270671,602096,Eldiven İstiyorum,0.0
968270671,602098,Cajun Baharatı İstiyorum,0.0
968270671,602102,Normal Pişim,0.0
968270671,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
968270671,911612,FÜME ET İSTEMİYORUM,-5.0
968270671,911613,B ÖZEL SOS İSTEMİYORUM,-1.0
968272338,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
968272338,911612,FÜME ET İSTEMİYORUM,-5.0
968272338,911613,B ÖZEL SOS İSTEMİYORUM,-1.0
968272336,911609,ET EKMEK ÇOCUK MENÜ,-15.0
968272342,602098,Cajun Baharatı İstiyorum,0.0
968272344,602098,Cajun Baharatı İstiyorum,0.0
968290198,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
968290198,911612,FÜME ET İSTEMİYORUM,-5.0
968290198,911613,B ÖZEL SOS İSTEMİYORUM,-1.0
968290195,602102,Normal Pişim,0.0
968290187,602102,Normal Pişim,0.0
968308467,602096,Eldiven İstiyorum,0.0
968308467,602098,Cajun Baharatı İstiyorum,0.0
968308467,602102,Normal Pişim,0.0
968328255,602096,Eldiven İstiyorum,0.0
968328255,602098,Cajun Baharatı İstiyorum,0.0
968328255,602102,Normal Pişim,0.0
968333655,602096,Eldiven İstiyorum,0.0
968333655,602098,Cajun Baharatı İstiyorum,0.0
968333655,602102,Normal Pişim,0.0
968350501,602098,Cajun Baharatı İstiyorum,0.0
968350501,602102,Normal Pişim,0.0
968366721,602096,Eldiven İstiyorum,0.0
968366726,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
968366726,911611,CHEDDAR PEYNİRİ İSTEMİYORUM,-3.0
968366726,911613,B ÖZEL SOS İSTEMİYORUM,-1.0
968366731,602098,Cajun Baharatı İstiyorum,0.0
968378122,602096,Eldiven İstiyorum,0.0
968378122,602098,Cajun Baharatı İstiyorum,0.0
968378122,602102,Normal Pişim,0.0
968399579,602102,Normal Pişim,0.0
968399579,602096,Eldiven İstiyorum,0.0
968399579,602098,Cajun Baharatı İstiyorum,0.0
968407054,602102,Normal Pişim,0.0
968407054,602096,Eldiven İstiyorum,0.0
968407054,602098,Cajun Baharatı İstiyorum,0.0
968430170,602098,Cajun Baharatı İstiyorum,0.0
968430170,602102,Normal Pişim,0.0
968493514,602102,Normal Pişim,0.0
968493514,602096,Eldiven İstiyorum,0.0
968532954,602102,Normal Pişim,0.0
968532954,602098,Cajun Baharatı İstiyorum,0.0
968532954,602096,Eldiven İstiyorum,0.0
968550564,602102,Normal Pişim,0.0
968550570,602102,Normal Pişim,0.0
968574043,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
968589331,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
968608601,602098,Cajun Baharatı İstiyorum,0.0
968608601,602096,Eldiven İstiyorum,0.0
968608601,602102,Normal Pişim,0.0
968626856,602098,Cajun Baharatı İstiyorum,0.0
968626856,602102,Normal Pişim,0.0
968626856,602096,Eldiven İstiyorum,0.0
968609093,602098,Cajun Baharatı İstiyorum,0.0
968609093,602102,Normal Pişim,0.0
968609093,602096,Eldiven İstiyorum,0.0
968646066,602102,Normal Pişim,0.0
968646066,602098,Cajun Baharatı İstiyorum,0.0
968646066,602096,Eldiven İstiyorum,0.0
968658206,602102,Normal Pişim,0.0
968658206,602096,Eldiven İstiyorum,0.0
968665701,602102,Normal Pişim,0.0
968665701,602096,Eldiven İstiyorum,0.0
968673241,602098,Cajun Baharatı İstiyorum,0.0
968673241,602096,Eldiven İstiyorum,0.0
968673241,602102,Normal Pişim,0.0
968712587,602098,Cajun Baharatı İstiyorum,0.0
968712587,602096,Eldiven İstiyorum,0.0
968712587,602102,Normal Pişim,0.0
968720416,602096,Eldiven İstiyorum,0.0
968720416,602102,Normal Pişim,0.0
968974472,602096,Eldiven İstiyorum,0.0
968974472,602098,Cajun Baharatı İstiyorum,0.0
968974472,602102,Normal Pişim,0.0
968974477,602096,Eldiven İstiyorum,0.0
968974477,602098,Cajun Baharatı İstiyorum,0.0
968974477,602102,Normal Pişim,0.0
969004336,602102,Normal Pişim,0.0
969004336,602096,Eldiven İstiyorum,0.0
969004336,602098,Cajun Baharatı İstiyorum,0.0
969017473,602102,Normal Pişim,0.0
969017473,602096,Eldiven İstiyorum,0.0
969017473,602098,Cajun Baharatı İstiyorum,0.0
969017479,602102,Normal Pişim,0.0
969017479,602096,Eldiven İstiyorum,0.0
969017479,602098,Cajun Baharatı İstiyorum,0.0
969017487,602102,Normal Pişim,0.0
969017487,602096,Eldiven İstiyorum,0.0
969017487,602098,Cajun Baharatı İstiyorum,0.0
969030582,602102,Normal Pişim,0.0
969030582,602096,Eldiven İstiyorum,0.0
969030582,602098,Cajun Baharatı İstiyorum,0.0
969030582,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
969067341,602098,Cajun Baharatı İstiyorum,0.0
969067341,602102,Normal Pişim,0.0
969067343,602098,Cajun Baharatı İstiyorum,0.0
969067343,602102,Normal Pişim,0.0
969085195,602102,Normal Pişim,0.0
969085195,602096,Eldiven İstiyorum,0.0
969111571,602098,Cajun Baharatı İstiyorum,0.0
969111571,602096,Eldiven İstiyorum,0.0
969111571,602102,Normal Pişim,0.0
969111571,911612,FÜME ET İSTEMİYORUM,-5.0
969148722,602096,Eldiven İstiyorum,0.0
969148722,602098,Cajun Baharatı İstiyorum,0.0
969148722,602102,Normal Pişim,0.0
969178907,602102,Normal Pişim,0.0
969178907,602096,Eldiven İstiyorum,0.0
969187691,602102,Normal Pişim,0.0
969187691,602096,Eldiven İstiyorum,0.0
969187691,602098,Cajun Baharatı İstiyorum,0.0
969294379,602102,Normal Pişim,0.0
969294379,602096,Eldiven İstiyorum,0.0
969294379,602098,Cajun Baharatı İstiyorum,0.0
969340414,602102,Normal Pişim,0.0
969340414,602096,Eldiven İstiyorum,0.0
969340414,602098,Cajun Baharatı İstiyorum,0.0
969340397,602102,Normal Pişim,0.0
969340397,602096,Eldiven İstiyorum,0.0
969340397,602098,Cajun Baharatı İstiyorum,0.0
969343260,602102,Normal Pişim,0.0
969343260,602096,Eldiven İstiyorum,0.0
969343260,602098,Cajun Baharatı İstiyorum,0.0
969343260,911609,ET EKMEK ÇOCUK MENÜ,-15.0
969346948,602096,Eldiven İstiyorum,0.0
969346948,602098,Cajun Baharatı İstiyorum,0.0
969346948,602102,Normal Pişim,0.0
969357401,602096,Eldiven İstiyorum,0.0
969357401,602102,Normal Pişim,0.0
969365833,602096,Eldiven İstiyorum,0.0
969365833,602102,Normal Pişim,0.0
969365844,602098,Cajun Baharatı İstiyorum,0.0
969365844,602102,Normal Pişim,0.0
969365841,602098,Cajun Baharatı İstiyorum,0.0
969365841,602102,Normal Pişim,0.0
969381885,602096,Eldiven İstiyorum,0.0
969381885,602098,Cajun Baharatı İstiyorum,0.0
969381885,602102,Normal Pişim,0.0
969394242,602096,Eldiven İstiyorum,0.0
969394242,602098,Cajun Baharatı İstiyorum,0.0
969394242,602102,Normal Pişim,0.0
969394245,602098,Cajun Baharatı İstiyorum,0.0
969394245,602102,Normal Pişim,0.0
969404352,602096,Eldiven İstiyorum,0.0
969404352,602098,Cajun Baharatı İstiyorum,0.0
969404352,602102,Normal Pişim,0.0
969429042,602096,Eldiven İstiyorum,0.0
969429042,602098,Cajun Baharatı İstiyorum,0.0
969429042,602102,Normal Pişim,0.0
969429042,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
969429055,602098,Cajun Baharatı İstiyorum,0.0
969429055,602102,Normal Pişim,0.0
969437544,602096,Eldiven İstiyorum,0.0
969437544,602098,Cajun Baharatı İstiyorum,0.0
969437544,602102,Normal Pişim,0.0
969456130,602098,Cajun Baharatı İstiyorum,0.0
969456130,602102,Normal Pişim,0.0
969473432,602096,Eldiven İstiyorum,0.0
969473432,602098,Cajun Baharatı İstiyorum,0.0
969473432,602102,Normal Pişim,0.0
969473432,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
969475183,602096,Eldiven İstiyorum,0.0
969475183,602102,Normal Pişim,0.0
969497791,602102,Normal Pişim,0.0
969497791,602096,Eldiven İstiyorum,0.0
969497791,602098,Cajun Baharatı İstiyorum,0.0
969497791,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
969497791,911613,B ÖZEL SOS İSTEMİYORUM,-1.0
969497789,602102,Normal Pişim,0.0
969497789,602098,Cajun Baharatı İstiyorum,0.0
969497789,602096,Eldiven İstiyorum,0.0
969497789,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
969497789,911613,B ÖZEL SOS İSTEMİYORUM,-1.0
969511454,602098,Cajun Baharatı İstiyorum,0.0
969511454,602102,Normal Pişim,0.0
969511454,602096,Eldiven İstiyorum,0.0
969518569,602102,Normal Pişim,0.0
969540119,602102,Normal Pişim,0.0
969540119,602096,Eldiven İstiyorum,0.0
969543325,602102,Normal Pişim,0.0
969543325,602096,Eldiven İstiyorum,0.0
969543325,602098,Cajun Baharatı İstiyorum,0.0
969543325,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
969543325,911612,FÜME ET İSTEMİYORUM,-5.0
969543312,602102,Normal Pişim,0.0
969543312,602096,Eldiven İstiyorum,0.0
969543321,602096,Eldiven İstiyorum,0.0
969543321,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
969543321,602102,Normal Pişim,0.0
969543321,602098,Cajun Baharatı İstiyorum,0.0
969543321,911612,FÜME ET İSTEMİYORUM,-5.0
969577181,602098,Cajun Baharatı İstiyorum,0.0
969577181,602102,Normal Pişim,0.0
969634079,602102,Normal Pişim,0.0
969660532,602098,Cajun Baharatı İstiyorum,0.0
969660532,602102,Normal Pişim,0.0
969660528,602098,Cajun Baharatı İstiyorum,0.0
969660528,602102,Normal Pişim,0.0
969678681,602096,Eldiven İstiyorum,0.0
969678681,602098,Cajun Baharatı İstiyorum,0.0
969678681,602102,Normal Pişim,0.0
969678679,602096,Eldiven İstiyorum,0.0
969678679,602098,Cajun Baharatı İstiyorum,0.0
969678679,602102,Normal Pişim,0.0
969678672,602098,Cajun Baharatı İstiyorum,0.0
969678672,602102,Normal Pişim,0.0
969678672,602096,Eldiven İstiyorum,0.0
969678674,602098,Cajun Baharatı İstiyorum,0.0
969678674,602102,Normal Pişim,0.0
969678674,602096,Eldiven İstiyorum,0.0
969678677,602098,Cajun Baharatı İstiyorum,0.0
969678677,602102,Normal Pişim,0.0
969678677,602096,Eldiven İstiyorum,0.0
969703713,602096,Eldiven İstiyorum,0.0
969703713,602098,Cajun Baharatı İstiyorum,0.0
969703713,602102,Normal Pişim,0.0
969740756,602096,Eldiven İstiyorum,0.0
969740756,602098,Cajun Baharatı İstiyorum,0.0
969740756,602102,Normal Pişim,0.0
970073846,602096,Eldiven İstiyorum,0.0
970073846,602098,Cajun Baharatı İstiyorum,0.0
970073846,602102,Normal Pişim,0.0
970115106,602096,Eldiven İstiyorum,0.0
970115106,602102,Normal Pişim,0.0
970115110,602096,Eldiven İstiyorum,0.0
970115110,602098,Cajun Baharatı İstiyorum,0.0
970115110,602102,Normal Pişim,0.0
970181587,602098,Cajun Baharatı İstiyorum,0.0
,,,
